,inns_number,bat,team,bowl,opposition,ball,ball_id,outs,dismissal,over,phase,noball,wide,date,year,ground,country,bat_hand,bowl_style,bowl_kind,bowl_category,runs,balls,line,length,shot,control,inns,1s,2s,3s,4s,5s,6s,bowler_dismissed?,dots
1335,1.0,Shubman Gill,Kolkata Knight Riders,Jaydev Unadkat,Rajasthan Royals,4.0,0.04,0,,1.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LM,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,1,0,0,0,0,0,0,0,1
1334,1.0,Shubman Gill,Kolkata Knight Riders,Jaydev Unadkat,Rajasthan Royals,3.0,0.03,0,,1.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LM,pace bowler,LAP,4.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,0,0,0,1,0,0,0,0
1403,1.0,Shubman Gill,Kolkata Knight Riders,Rahul Tewatia,Rajasthan Royals,1.0,10.01,0,,11.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LB,spin bowler,RWS,6.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SLOG_SHOT,1.0,1,0,0,0,0,0,1,0,0
1404,1.0,Shubman Gill,Kolkata Knight Riders,Rahul Tewatia,Rajasthan Royals,2.0,10.02,0,,11.0,Middle,0.0,1.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LB,spin bowler,RWS,0.0,0.0,WIDE_OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,0.0,1,0,0,0,0,0,0,0,0
1405,1.0,Shubman Gill,Kolkata Knight Riders,Rahul Tewatia,Rajasthan Royals,3.0,10.03,0,,11.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LB,spin bowler,RWS,1.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
1406,1.0,Shubman Gill,Kolkata Knight Riders,Rahul Tewatia,Rajasthan Royals,5.0,10.05,0,,11.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LB,spin bowler,RWS,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,1,0,0,0,0,0,0,0
1332,1.0,Shubman Gill,Kolkata Knight Riders,Jaydev Unadkat,Rajasthan Royals,1.0,0.01,0,,1.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LM,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,0.0,1,0,0,0,0,0,0,0,1
1339,1.0,Shubman Gill,Kolkata Knight Riders,Jaydev Unadkat,Rajasthan Royals,3.0,6.03,0,,7.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LM,pace bowler,LAP,2.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,1,0,1,0,0,0,0,0,0
1157,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,3.0,4.03,0,,5.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,1,0,0,0,0,0,0,0,1
1443,1.0,Shubman Gill,Kolkata Knight Riders,Shivam Dube,Rajasthan Royals,1.0,13.01,0,,14.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
1155,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,1.0,4.01,0,,5.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,6.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,STRAIGHT_DRIVE,1.0,1,0,0,0,0,0,1,0,0
1207,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,4.0,15.04,0,,16.0,Middle,0.0,1.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,0.0,DOWN_LEG,GOOD_LENGTH,SLOG_SHOT,0.0,1,0,0,0,0,0,0,0,0
1206,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,3.0,15.03,0,,16.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,1,0,0,0,1,0,0,0,0
1205,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,2.0,15.02,0,,16.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,STRAIGHT_DRIVE,1.0,1,0,0,0,0,0,0,0,1
1113,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,2.0,7.02,0,,8.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
1204,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,5.0,5.05,0,,6.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
1203,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,1.0,5.01,0,,6.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
1202,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,6.0,1.06,0,,2.0,PP,0.0,2.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,0.0,DOWN_LEG,GOOD_LENGTH,SLOG_SHOT,0.0,1,0,0,0,0,0,0,0,0
1201,1.0,Shubman Gill,Kolkata Knight Riders,Chris Morris,Rajasthan Royals,5.0,1.05,0,,2.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,0,1
1114,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,4.0,7.04,0,,8.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,SQUARE_DRIVE,1.0,1,1,0,0,0,0,0,0,0
1156,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,2.0,4.02,0,,5.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,0.0,1.0,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,STEERED,1.0,1,0,0,0,0,0,0,0,1
1116,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,3.0,12.03,0,,13.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,4.0,1.0,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,0,0,0,1,0,0,0,0
1117,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,4.0,12.04,0,,13.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,SLOG_SHOT,0.0,1,0,0,0,0,0,0,0,1
1115,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,1.0,12.01,0,,13.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,3.0,1.0,DOWN_LEG,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,1,0,0,1,0,0,0,0,0
1154,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,4.0,2.04,0,,3.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,1,1,0,0,0,0,0,0,0
1153,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,3.0,2.03,0,,3.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,0,1
1118,1.0,Shubman Gill,Kolkata Knight Riders,Mustafizur Rahman,Rajasthan Royals,5.0,12.05,0,,13.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LFM,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,0.0,1,1,0,0,0,0,0,0,0
1341,1.0,Shubman Gill,Kolkata Knight Riders,Jaydev Unadkat,Rajasthan Royals,3.0,9.03,0,,10.0,Middle,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LM,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,1,0,0,0,0,0,0,0
1152,1.0,Shubman Gill,Kolkata Knight Riders,Chetan Sakariya,Rajasthan Royals,2.0,2.02,0,,3.0,PP,0.0,0.0,2021-10-07,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LMF,pace bowler,LAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
586,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,1.0,2.01,0,,3.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL_TOSS,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
1409,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,1.0,3.01,0,,4.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,4.0,1.0,ON_THE_STUMPS,FULL,STRAIGHT_DRIVE,1.0,1,0,0,0,1,0,0,0,0
1410,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,2.0,3.02,0,,4.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,4.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,PULL,1.0,1,0,0,0,1,0,0,0,0
582,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,1.0,0.01,0,,1.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,1,0,0,0,0,0,0,0
583,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,3.0,0.03,0,,1.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,4.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,0,0,1,0,0,0,0
584,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,4.0,0.04,0,,1.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,0,0,0,0,0,0,0,1
1407,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,1.0,1.01,0,,2.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,SHORT_OF_A_GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
1408,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,3.0,1.03,0,,2.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,1.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
1411,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,3.0,3.03,0,,4.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,4.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,1,0,0,0,0
591,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,6.0,4.06,0,,5.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,2.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,0,1,0,0,0,0,0,0
590,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,2.0,4.02,0,,5.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,1,0,0,0,0,0,0,0
1412,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,4.0,3.04,0,,4.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,PUSH,1.0,1,1,0,0,0,0,0,0,0
1413,2.0,Shubman Gill,Kolkata Knight Riders,George Garton,Royal Challengers Bangalore,6.0,3.06,0,,4.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,LF,pace bowler,LAP,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,DAB,1.0,1,1,0,0,0,0,0,0,0
589,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,1.0,4.01,0,,5.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,2.0,1.0,ON_THE_STUMPS,FULL,FLICK,1.0,1,0,1,0,0,0,0,0,0
588,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,4.0,2.04,0,,3.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,1,0,0,0,0,0,0,0
585,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,5.0,0.05,0,,1.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
587,2.0,Shubman Gill,Kolkata Knight Riders,Mohammed Siraj,Royal Challengers Bangalore,2.0,2.02,0,,3.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RMF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,1,1,0,0,0,0,0,0,0
1362,2.0,Shubman Gill,Kolkata Knight Riders,Harshal Patel,Royal Challengers Bangalore,2.0,5.02,1,caught,6.0,PP,0.0,0.0,2021-10-11,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RM,pace bowler,RAP,0.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,SLOG_SHOT,0.0,1,0,0,0,0,0,0,1,1
944,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,3.0,13.03,0,,14.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
551,2.0,Shubman Gill,Kolkata Knight Riders,Avesh Khan,Delhi Capitals,5.0,2.05,0,,3.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,0,1
900,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,6.0,6.06,0,,7.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,2.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,1,0,0,0,0,0,0
901,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,2.0,8.02,0,,9.0,Middle,0.0,1.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,0.0,0.0,ON_THE_STUMPS,GOOD_LENGTH,LEFT_ALONE,1.0,1,0,0,0,0,0,0,0,0
902,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,3.0,8.03,0,,9.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,ON_DRIVE,0.0,1,1,0,0,0,0,0,0,0
903,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,6.0,8.06,0,,9.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,1,0,0,0,0,0,0,0,1
904,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,7.0,8.07,0,,9.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,2.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,1,0,1,0,0,0,0,0,0
934,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,1.0,3.01,0,,4.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,0.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,0,0,0,0,0,0,0,1
935,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,2.0,3.02,0,,4.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
936,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,6.0,3.06,0,,4.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
937,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,6.0,9.06,0,,10.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,0.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,0,0,0,0,0,0,0,1
938,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,7.0,9.07,0,,10.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
939,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,1.0,11.01,0,,12.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
940,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,3.0,11.03,0,,12.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,0.0,1.0,ON_THE_STUMPS,YORKER,DEFENDED,1.0,1,0,0,0,0,0,0,0,1
941,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,4.0,11.04,0,,12.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,ON_THE_STUMPS,FULL,SWEEP_SHOT,1.0,1,1,0,0,0,0,0,0,0
942,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,6.0,11.06,0,,12.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,0.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,0.0,1,0,0,0,0,0,0,0,1
943,2.0,Shubman Gill,Kolkata Knight Riders,Axar Patel,Delhi Capitals,1.0,13.01,0,,14.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,SLA,spin bowler,SLA,1.0,1.0,OUTSIDE_OFFSTUMP,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
899,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,4.0,6.04,0,,7.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
765,2.0,Shubman Gill,Kolkata Knight Riders,Anrich Nortje,Delhi Capitals,1.0,0.01,0,,1.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RF,pace bowler,RAP,4.0,1.0,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,1,0,0,0,1,0,0,0,0
898,2.0,Shubman Gill,Kolkata Knight Riders,Ravichandran Ashwin,Delhi Capitals,5.0,1.05,0,,2.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,OB,spin bowler,RAO,1.0,1.0,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,1,1,0,0,0,0,0,0,0
549,2.0,Shubman Gill,Kolkata Knight Riders,Avesh Khan,Delhi Capitals,2.0,2.02,0,,3.0,PP,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,0,1
770,2.0,Shubman Gill,Kolkata Knight Riders,Anrich Nortje,Delhi Capitals,4.0,15.04,0,,16.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RF,pace bowler,RAP,6.0,1.0,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,1,0,0,0,0,0,1,0,0
769,2.0,Shubman Gill,Kolkata Knight Riders,Anrich Nortje,Delhi Capitals,2.0,15.02,0,,16.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
768,2.0,Shubman Gill,Kolkata Knight Riders,Anrich Nortje,Delhi Capitals,6.0,10.06,0,,11.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RF,pace bowler,RAP,1.0,1.0,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
767,2.0,Shubman Gill,Kolkata Knight Riders,Anrich Nortje,Delhi Capitals,1.0,10.01,0,,11.0,Middle,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RF,pace bowler,RAP,1.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,ON_DRIVE,1.0,1,1,0,0,0,0,0,0,0
560,2.0,Shubman Gill,Kolkata Knight Riders,Avesh Khan,Delhi Capitals,4.0,16.04,1,caught,17.0,Slog,0.0,0.0,2021-10-13,2021.0,Sharjah Cricket Stadium,United Arab Emirates,RHB,RFM,pace bowler,RAP,0.0,1.0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,0.0,1,0,0,0,0,0,0,1,1
