1s,2s,3s,4s,5s,6s,ball,ball_id,balls,bat,bat_hand,bowl,bowl_category,bowl_kind,bowl_style,bowler_dismissed?,control,country,date,dismissal,dots,ground,Index,inns,inns_number,length,line,noball,opposition,outs,over,phase,runs,shot,team,wide,year
0,0,0,0,0,0,5,3.05,1,Shubman Gill,RHB,Sandeep Sharma,RAP,pace bowler,RM,0,1,India,4/11/2021,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",773,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,4,PP,0,COVER_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,3.05,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,4/2/2022,"",1,"Maharashtra Cricket Association Stadium, Pune",1196,1,1,FULL,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,4,PP,0,COVER_DRIVE,Gujarat Titans,0,2022
0,0,0,0,0,0,5,3.05,1,Shubman Gill,RHB,Yuzvendra Chahal,RWS,spin bowler,LBG,0,1,India,4/14/2022,"",1,"Dr DY Patil Sports Academy, Mumbai",1311,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,4,PP,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,1,India,5/10/2022,"",1,"Maharashtra Cricket Association Stadium, Pune",1430,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,5,PP,0,CUT_SHOT,Gujarat Titans,0,2022
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Dale Steyn,RAP,pace bowler,RF,0,1,India,4/19/2019,"",1,"Eden Gardens, Kolkata",253,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Royal Challengers Bangalore,0,5,PP,0,DEFENDED,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,1,India,5/23/2023,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",2028,1,2,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,5,PP,0,PULL,Gujarat Titans,0,2023
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Jason Holder,RAP,pace bowler,RMF,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,987,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,5,PP,0,LEFT_ALONE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Jasprit Bumrah,RAP,pace bowler,RF,0,1,India,5/5/2019,"",1,"Wankhede Stadium, Mumbai",381,1,1,FULL,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,5,PP,0,SQUARE_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,0,India,5/7/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1847,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Lucknow Super Giants,0,5,PP,0,SLOG_SWEEP,Gujarat Titans,0,2023
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,1,India,4/13/2021,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",789,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,5,PP,0,FLICK,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LMF,0,1,India,5/15/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1911,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,5,PP,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Shams Mulani,SLA,spin bowler,SLA,0,1,India,3/24/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2151,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,5,PP,0,PUSH,Gujarat Titans,0,2024
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Tushar Deshpande,RAP,pace bowler,RM,0,1,India,3/31/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1568,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,5,PP,0,COVER_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,5,4.05,1,Shubman Gill,RHB,Varun Aaron,RAP,pace bowler,RF,0,1,India,4/25/2019,"",1,"Eden Gardens, Kolkata",271,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,5,PP,0,FLICK,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,991,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,6,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Chris Jordan,RAP,pace bowler,RFM,0,0,India,5/26/2023,"",1,"Narendra Modi Stadium, Ahmedabad",2075,1,1,GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,6,PP,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Marco Jansen,LAP,pace bowler,LF,0,1,India,4/13/2021,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",795,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,6,PP,0,LEFT_ALONE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Mohammad Nabi,RAO,spin bowler,OB,0,1,India,4/11/2021,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",777,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,6,PP,0,COVER_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,4/16/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1698,1,1,FULL,ON_THE_STUMPS,0,Rajasthan Royals,0,6,PP,0,FLICK,Gujarat Titans,0,2023
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Sandeep Sharma,RAP,pace bowler,RM,0,1,India,5/5/2023,"",1,"Sawai Mansingh Stadium, Jaipur",1822,1,2,FULL,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,6,PP,0,ON_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Shane Watson,RAP,pace bowler,RFM,0,1,India,5/3/2018,"",1,"Eden Gardens, Kolkata",60,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,6,PP,0,COVER_DRIVE,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,5,5.05,1,Shubman Gill,RHB,Yash Thakur,RAP,pace bowler,RFM,0,1,India,4/7/2024,"",1,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2262,1,2,FULL,ON_THE_STUMPS,0,Lucknow Super Giants,0,6,PP,0,COVER_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,5,6.05,0,Shubman Gill,RHB,Shams Mulani,SLA,spin bowler,SLA,0,0,India,3/24/2024,"",0,"Narendra Modi Stadium, Ahmedabad",2157,1,1,GOOD_LENGTH,DOWN_LEG,0,Mumbai Indians,0,7,Middle,0,LEG_GLANCE,Gujarat Titans,1,2024
0,0,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/21/2024,"",1,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2335,1,2,FULL,ON_THE_STUMPS,0,Punjab Kings,0,7,Middle,0,ON_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,United Arab Emirates,9/28/2021,"",1,Sharjah Cricket Stadium,950,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,7,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,6.05,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,India,5/23/2023,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",2036,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,7,Middle,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Amit Mishra,RWS,spin bowler,LB,0,0,India,4/27/2018,"",1,"Feroz Shah Kotla, Delhi",33,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,8,Middle,0,FLICK,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Axar Patel,SLA,spin bowler,SLA,0,1,India,4/29/2021,"",1,"Narendra Modi Stadium, Ahmedabad",867,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,8,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Axar Patel,SLA,spin bowler,SLA,0,1,United Arab Emirates,9/28/2021,"",1,Sharjah Cricket Stadium,954,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Delhi Capitals,0,8,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Krunal Pandya,SLA,spin bowler,SLA,0,1,India,4/28/2019,"",1,"Eden Gardens, Kolkata",294,1,1,FULL,ON_THE_STUMPS,0,Mumbai Indians,0,8,Middle,0,DEFENDED,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Liam Livingstone,RAS,spin bowler,OB/LB,0,1,India,4/21/2024,"",1,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",2338,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,8,Middle,0,ON_DRIVE,Gujarat Titans,0,2024
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Mayank Markande,RWS,spin bowler,LB,0,1,India,5/15/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1924,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,8,Middle,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Murugan Ashwin,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/26/2020,"",1,Sharjah Cricket Stadium,701,1,1,FULL,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,8,Middle,0,FLICK,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Piyush Chawla,RWS,spin bowler,LB,1,0,India,3/24/2024,caught,1,"Narendra Modi Stadium, Ahmedabad",2161,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,1,8,Middle,0,SLOG_SHOT,Gujarat Titans,0,2024
0,0,0,0,0,0,5,7.05,1,Shubman Gill,RHB,Siddarth Kaul,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,996,1,2,FULL,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,8,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Kumar Kartikeya,LAS,spin bowler,SLA/LWS,0,1,India,5/6/2022,"",1,"Brabourne Stadium, Mumbai",1408,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Mumbai Indians,0,9,Middle,0,DEFENDED,Gujarat Titans,0,2022
0,0,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Rahul Chahar,RWS,spin bowler,LBG,1,0,India,4/13/2021,caught,1,"MA Chidambaram Stadium, Chepauk, Chennai",804,1,2,FULL,ON_THE_STUMPS,0,Mumbai Indians,1,9,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Ravindra Jadeja,SLA,spin bowler,SLA,0,1,India,5/23/2023,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",2041,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,0,9,Middle,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,5,8.05,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,1,United Arab Emirates,9/30/2020,"",1,Dubai International Cricket Stadium,486,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,9,Middle,0,DEFENDED,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Harpreet Brar,SLA,spin bowler,SLA,0,1,India,4/13/2023,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1663,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,10,Middle,0,COVER_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Mohammad Nabi,RAO,spin bowler,OB,0,1,United Arab Emirates,9/26/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",426,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,10,Middle,0,PUSH,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,5,9.05,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,0,India,5/3/2019,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",343,1,2,SHORT_OF_A_GOOD_LENGTH,WIDE_OUTSIDE_OFFSTUMP,0,Punjab Kings,0,10,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,10.05,0,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,0,United Arab Emirates,10/15/2021,"",0,Dubai International Cricket Stadium,1171,1,2,FULL,ON_THE_STUMPS,0,Chennai Super Kings,0,11,Middle,0,FLICK,Kolkata Knight Riders,1,2021
0,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Kagiso Rabada,RAP,pace bowler,RF,0,1,United Arab Emirates,9/28/2021,"",1,Sharjah Cricket Stadium,963,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Delhi Capitals,0,11,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,1002,1,2,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,11,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,5/3/2019,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",346,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,11,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,10.05,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,1,United Arab Emirates,9/30/2020,"",1,Dubai International Cricket Stadium,491,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,11,Middle,0,CUT_SHOT,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Abhishek Sharma,SLA,spin bowler,SLA,0,1,India,5/15/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1938,1,1,FULL,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,12,Middle,0,COVER_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Harshal Patel,RAP,pace bowler,RM,0,0,India,5/21/2023,"",1,"M Chinnaswamy Stadium, Bengaluru",1989,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,12,Middle,0,PULL,Gujarat Titans,0,2023
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Jofra Archer,RAP,pace bowler,RF,0,1,India,4/7/2019,"",1,"Sawai Mansingh Stadium, Jaipur",163,1,2,FULL,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,12,Middle,0,ON_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Matheesha Pathirana,RAP,pace bowler,RF,0,1,India,5/23/2023,"",1,"MA Chidambaram Stadium, Chepauk, Chennai",2047,1,2,SHORT,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,12,Middle,0,CUT_SHOT,Gujarat Titans,0,2023
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Mujeeb Ur Rahman,RAO,spin bowler,OB,0,1,United Arab Emirates,10/10/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",562,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Punjab Kings,0,12,Middle,0,SLOG_SHOT,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,5,11.05,1,Shubman Gill,RHB,Shreyas Gopal,RWS,spin bowler,LB,0,1,India,5/23/2018,"",1,"Eden Gardens, Kolkata",112,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,12,Middle,0,DEFENDED,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,5,12.05,0,Shubman Gill,RHB,Ravichandran Ashwin,RAO,spin bowler,OB,0,1,India,5/3/2019,"",0,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",354,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,13,Middle,0,LEFT_ALONE,Kolkata Knight Riders,1,2019
0,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Adam Zampa,RWS,spin bowler,LBG,0,1,India,4/16/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1714,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,13,Middle,0,PUSH,Gujarat Titans,0,2023
0,0,0,0,0,0,5,12.05,1,Shubman Gill,RHB,Michael Bracewell,RAO,spin bowler,OB,0,0,India,5/21/2023,"",1,"M Chinnaswamy Stadium, Bengaluru",1995,1,2,FULL,WIDE_OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,13,Middle,0,REVERSE_SWEEP,Gujarat Titans,0,2023
0,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Ben Stokes,RAP,pace bowler,RFM,0,1,India,4/7/2019,"",1,"Sawai Mansingh Stadium, Jaipur",170,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Rajasthan Royals,0,14,Middle,0,COVER_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Billy Stanlake,RAP,pace bowler,RF,0,1,India,4/14/2018,"",1,"Eden Gardens, Kolkata",0,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,14,Middle,0,STEERED,Kolkata Knight Riders,0,2018
0,0,0,0,0,0,5,13.05,1,Shubman Gill,RHB,Rashid Khan,RWS,spin bowler,LBG,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,1013,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,14,Middle,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,14.05,1,Shubman Gill,RHB,Avesh Khan,RAP,pace bowler,RFM,0,0,United Arab Emirates,10/13/2021,"",1,Sharjah Cricket Stadium,1129,1,2,"","",0,Delhi Capitals,0,15,Middle,0,PULL,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,1,0,United Arab Emirates,10/7/2021,caught,1,Sharjah Cricket Stadium,1070,1,1,FULL,ON_THE_STUMPS,0,Rajasthan Royals,1,16,Middle,0,SLOG_SHOT,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,5,15.05,1,Shubman Gill,RHB,Sam Curran,LAP,pace bowler,LMF,0,1,India,5/3/2019,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",363,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,16,Middle,0,DEFENDED,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,16.05,0,Shubman Gill,RHB,Dushmantha Chameera,RAP,pace bowler,RF,0,1,India,5/10/2022,"",0,"Maharashtra Cricket Association Stadium, Pune",1465,1,1,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Lucknow Super Giants,0,17,Slog,0,LEFT_ALONE,Gujarat Titans,1,2022
0,0,0,0,0,0,5,16.05,0,Shubman Gill,RHB,Lungi Ngidi,RAP,pace bowler,RFM,0,1,India,5/3/2018,"",0,"Eden Gardens, Kolkata",91,1,2,SHORT,ON_THE_STUMPS,0,Chennai Super Kings,0,17,Slog,0,LEFT_ALONE,Kolkata Knight Riders,1,2018
0,0,0,0,0,0,5,17.05,0,Shubman Gill,RHB,Ankit Rajpoot,RAP,pace bowler,RM,0,1,India,4/21/2018,"",0,"Eden Gardens, Kolkata",16,1,1,SHORT,WIDE_OUTSIDE_OFFSTUMP,0,Punjab Kings,0,18,Slog,0,LEFT_ALONE,Kolkata Knight Riders,1,2018
0,0,0,0,0,0,5,17.05,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,4/14/2019,"",1,"Eden Gardens, Kolkata",234,1,1,SHORT,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,18,Slog,0,LEFT_ALONE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,5,19.05,1,Shubman Gill,RHB,Shardul Thakur,RAP,pace bowler,RM,0,1,India,4/14/2019,"",1,"Eden Gardens, Kolkata",242,1,1,FULL,ON_THE_STUMPS,0,Chennai Super Kings,0,20,Slog,0,ON_DRIVE,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Arshdeep Singh,LAP,pace bowler,LMF,0,1,India,4/13/2023,"",1,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1642,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Punjab Kings,0,1,PP,0,LEFT_ALONE,Gujarat Titans,0,2023
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Barinder Sran,LAP,pace bowler,LM,0,0,India,4/28/2019,"",1,"Eden Gardens, Kolkata",278,1,1,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Mumbai Indians,0,1,PP,0,FLICK,Kolkata Knight Riders,0,2019
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,0,India,3/31/2024,"",1,"Narendra Modi Stadium, Ahmedabad",2171,1,2,GOOD_LENGTH,ON_THE_STUMPS,0,Sunrisers Hyderabad,0,1,PP,0,DEFENDED,Gujarat Titans,0,2024
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/3/2021,"",1,Dubai International Cricket Stadium,977,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,1,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Bhuvneshwar Kumar,RAP,pace bowler,RM,0,1,United Arab Emirates,9/26/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",401,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Sunrisers Hyderabad,0,1,PP,0,DEFENDED,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Chris Morris,RAP,pace bowler,RFM,0,0,United Arab Emirates,10/21/2020,"",1,"Zayed Cricket Stadium, Abu Dhabi",669,1,1,SHORT,OUTSIDE_OFFSTUMP,0,Royal Challengers Bangalore,0,1,PP,0,PULL,Kolkata Knight Riders,0,2020
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Daniel Sams,LAP,pace bowler,LFM,0,1,India,5/6/2022,"",1,"Brabourne Stadium, Mumbai",1385,1,2,FULL,ON_THE_STUMPS,0,Mumbai Indians,0,1,PP,0,ON_DRIVE,Gujarat Titans,0,2022
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,0,India,3/31/2023,"",1,"Narendra Modi Stadium, Ahmedabad",1558,1,2,SHORT_OF_A_GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,0,DEFENDED,Gujarat Titans,0,2023
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,0,United Arab Emirates,9/26/2021,run out,1,"Zayed Cricket Stadium, Abu Dhabi",931,1,1,SHORT_OF_A_GOOD_LENGTH,ON_THE_STUMPS,0,Chennai Super Kings,1,1,PP,0,FLICK,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Deepak Chahar,RAP,pace bowler,RM,0,1,United Arab Emirates,10/15/2021,"",1,Dubai International Cricket Stadium,1142,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Chennai Super Kings,0,1,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Harshit Rana,RAP,pace bowler,RMF,0,1,India,4/29/2023,"",1,"Eden Gardens, Kolkata",1763,1,2,GOOD_LENGTH,OUTSIDE_OFFSTUMP,0,Kolkata Knight Riders,0,1,PP,0,ON_DRIVE,Gujarat Titans,0,2023
0,0,0,0,0,0,6,0.06,1,Shubman Gill,RHB,Jaydev Unadkat,LAP,pace bowler,LM,0,1,India,4/24/2021,"",1,"Wankhede Stadium, Mumbai",817,1,1,GOOD_LENGTH,ON_THE_STUMPS,0,Rajasthan Royals,0,1,PP,0,DEFENDED,Kolkata Knight Riders,0,2021
